document_id	courier_id	year	record_number	pages	catalogue_title	authors	filename
5581	101488	1995	101493	[17, 18]	Demilitarizing military service	Baer, Anne	1995_101488_101493.txt
5582	101488	1995	101494	[19]	Peacemakers honoured by UNESCO		1995_101488_101494.txt
5583	101488	1995	101498	[20, 21]	Nelson Mandela: a giant of our time	Ben Jelloun, Tahar	1995_101488_101498.txt
5584	101488	1995	101499	[22, 23]	Frederik Willem de Klerk: a conservative revolutionary	Johnson, Anthony	1995_101488_101499.txt
5585	101488	1995	101500	[24]	The Hague Academy of International Law		1995_101488_101500.txt
5586	101488	1995	101501	[24, 25, 26]	Shimon Peres: passion and patience	Enderlin, Charles	1995_101488_101501.txt
5587	101488	1995	101502	[26, 27]	Yitzhak Rabin: a hawk with the wings of a dove	De Ryke, Luc Beyer	1995_101488_101502.txt
5588	101488	1995	101503	[28, 29]	Yasser Arafat: the father of Palestine	El-Kholy, Lotfi	1995_101488_101503.txt
5589	101488	1995	101504	[30, 31, 32]	Jimmy Carter: the pilgrim-president	Lewis, Flora	1995_101488_101504.txt
5590	101488	1995	101505	[32, 33, 34]	Juan Carlos I: the democratic king	Acuña, Ramón-Luis	1995_101488_101505.txt
5591	101488	1995	101506	[35, 36, 37]	Fish farming: a 4,000-year-old growth industry	Bequette, France	1995_101488_101506.txt
5592	101488	1995	101507	[40, 41, 42, 43]	The Iguaçu falls: cascading wonder of the subtropical forest	Bailby, Edouard	1995_101488_101507.txt
5593	101488	1995	101508	[44, 45]	The Birth of the blues	Leymarie, Isabelle	1995_101488_101508.txt
5594	101488	1995	101509	[46, 47, 48, 49]	Yehudi Menuhin talks to Martine Leca	Leca, Martine	1995_101488_101509.txt
5595	101488	1995	101510	[50]	The Watchful eye of democracy	Hoggart, Richard	1995_101488_101510.txt
5596	102011	1995	102024	[4, 5, 6, 7]	Interview with Jean Daniel: the state of nation	Daniel, Jean	1995_102011_102024.txt
5597	102011	1995	102025	[10, 11, 12, 13, 14]	Life below ground	Rewerski, Jacek	1995_102011_102025.txt
5598	102011	1995	102026	[15, 16, 17, 18]	China: when loess means more	Loubes, Jean Paul	1995_102011_102026.txt
5599	102011	1995	102047	[19, 20, 21, 22]	Italy: rocks in a hard place	Laureano, Pietro	1995_102011_102047.txt
5600	102011	1995	102049	[39, 40, 41, 42]	Ethiopia's new Jerusalem	Begashaw, Kassaye	1995_102011_102049.txt
5601	102011	1995	102050	[43, 44, 45, 46, 47, 48, 49]	Troglodytic sites on the World Heritage List		1995_102011_102050.txt
5602	102011	1995	102051	[50, 51]	Science that must be shared	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1995_102011_102051.txt
5603	102011	1995	102052	[52, 53, 54]	Protecting plant life	Bequette, France	1995_102011_102052.txt
5604	102011	1995	102053	[54]	The European Environment Agency		1995_102011_102053.txt
5605	102011	1995	102054	[55, 56, 57]	Luxembourg: the balcony of Europe	Kraemer, Jean Pierre	1995_102011_102054.txt
5606	102540	1996	102499	[4, 5, 6, 7]	Maurice Béjart: a journey of initiation		1996_102540_102499.txt
5607	102540	1996	102500	[10, 11, 12]	An Impulse from within	Dupuy, Dominique	1996_102540_102500.txt
5608	102540	1996	102503	[13, 14, 15]	The Language of body and soul	Lambersy, Werner	1996_102540_102503.txt
5609	102540	1996	102504	[16, 17, 18, 19]	Drama's hidden depths	Barba, Eugenio	1996_102540_102504.txt
5610	102540	1996	102505	[20, 21]	Nijinsky's requiem	Leca, Martine	1996_102540_102505.txt
5611	102540	1996	102506	[22, 23, 24, 25, 26]	Post-modern dance: the latest figures	Schmidt, Jochen	1996_102540_102506.txt
5612	102540	1996	102513	[27, 28, 29, 30]	Japan: reinventing the body	Amagasaki, Akira	1996_102540_102513.txt
5613	102540	1996	102514	[30, 31, 32, 33]	The Arab world: steps to emancipation	Buonaventura, Wendy	1996_102540_102514.txt
5614	102540	1996	102515	[34, 35]	Greece: a living museum	Raftis, Alkis	1996_102540_102515.txt
5615	102540	1996	102516	[36, 37, 38, 39]	India: the dancer's dilemma	Maitra, Romain	1996_102540_102516.txt
5616	102540	1996	102533	[40, 41]	A New outlook for humanity	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1996_102540_102533.txt
5617	102540	1996	102534	[42, 43, 44]	The Temple of Apollo the Helper	Theodoropoulos, Takis	1996_102540_102534.txt
5618	102540	1996	102536	[45]	Green Cross International	Bequette, France	1996_102540_102536.txt
5619	102540	1996	102538	[48, 49]	The Master puppeteer: Huang hai-Tai	Leymarie, Isabelle	1996_102540_102538.txt
5620	102540	1996	102539	[50]	How the gift idea started	Lévi-Strauss, Claude	1996_102540_102539.txt
5621	102554	1996	102541	[4, 5, 6, 7]	Gariel García Márquez: the writer's craft		1996_102554_102541.txt
5622	102554	1996	102542	[10, 11, 12, 13, 14]	A New way of thinking	Morin, Edgar	1996_102554_102542.txt
5623	102554	1996	102543	[15, 16, 17, 18, 19]	A Family tree with roots in East and West	Chen Yi-Zhuang	1996_102554_102543.txt
5624	102554	1996	102544	[20, 21, 22]	Cutting the Gordian knot	Ekeland, Ivar	1996_102554_102544.txt
5625	102554	1996	102545	[23, 24, 25]	Frontiers of psychotherapy	Fuks, Saúl	1996_102554_102545.txt
5626	102554	1996	102546	[26, 27, 28, 29, 30]	The Case of the disappearing dinosaurs	Bocchi, Gianluca|Ceruti, Mauro	1996_102554_102546.txt
5627	102554	1996	102547	[31, 32, 33, 34, 35]	Logic, cultures and individuals	Maruyama, Magoroh	1996_102554_102547.txt
5628	102554	1996	102548	[36, 37]	The Voice of those who never spoke	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1996_102554_102548.txt
5629	102554	1996	102549	[38, 39, 40, 41, 42]	Olinda: the sleeping beauty of northeastern Brazil	Franz Rosell, Joel	1996_102554_102549.txt
5630	102554	1996	102550	[43, 44, 45]	Mauritius: Paradise lost or Paradise regained?	Bequette, France	1996_102554_102550.txt
5631	102554	1996	102551	[47]	Chico O'Farrill, one of the great figures of Latin jazz	O'Farrill, Chico|Leymarie, Isabelle	1996_102554_102551.txt
5632	102554	1996	102552	[48, 49]	Children and violence on the screen	Nilsson, Nils Gunnar	1996_102554_102552.txt
5633	102554	1996	102553	[50]	The Divorce between science and 'culture'	Russell, Bernard	1996_102554_102553.txt
5634	102577	1996	102556	[4, 5, 6, 7]	Henri Atlan: the frontiers of science	Schimmel, Géraldine	1996_102577_102556.txt
5635	102577	1996	102557	[10, 11, 12, 13]	The Seeds of hate	Wieviorka, Michel	1996_102577_102557.txt
5636	102577	1996	102558	[14, 15, 16]	Racism and anti-racism	Balibar, Etienne	1996_102577_102558.txt
5637	102577	1996	102559	[17, 18, 19, 20, 21]	The Affirmative action debate	Steinberg, Stephen	1996_102577_102559.txt
5638	102577	1996	102560	[22, 23, 24, 25]	An Unscientific notion	Jacquard, Albert	1996_102577_102560.txt
5639	102577	1996	102561	[26, 27, 28, 29]	Beneath the dark sun of racism...': Elias Canetti, an imaginary interview	Reichmann, Edgar	1996_102577_102561.txt
5640	102577	1996	102562	[30, 31, 32, 33]	Race, history and culture	Lévi-Strauss, Claude	1996_102577_102562.txt
5641	102577	1996	102563	[34]	A Plea for tolerance		1996_102577_102563.txt
5642	102577	1996	102564	[35]	Race and racial prejudice		1996_102577_102564.txt
5643	102577	1996	102565	[36, 37]	The Rights of future generations	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1996_102577_102565.txt
5644	102577	1996	102566	[38, 39, 40, 41, 42]	The Golden stones of Salamanca	Holguera, José M.G.	1996_102577_102566.txt
5645	102577	1996	102567	[43, 44, 45]	Waste-free manufacturing: feasible goal or wild goose chase?	Bequette, France	1996_102577_102567.txt
5646	102577	1996	102575	[47, 48]	Isabelle Leymarie talks to Teresa Laredo	Leymarie, Isabelle	1996_102577_102575.txt
5647	102577	1996	102576	[50]	The Image and the word	Moravia, Alberto	1996_102577_102576.txt
5648	102622	1996	102579	[6, 7, 8, 9, 10, 11]	Education for tomorrow	Delors, Jacques	1996_102622_102579.txt
5649	102622	1996	102580	[12, 13, 14, 15, 16]	Learning to be' in retrospect	Deleon, Asher	1996_102622_102580.txt
5650	102622	1996	102585	[14]	The Education of prisoners	Duguid, Stephen	1996_102622_102585.txt
5651	102622	1996	102586	[17, 18, 19, 20]	Opening new doors in science education	Gros, François	1996_102622_102586.txt
5652	102622	1996	102595	[21]	Sharing knowledge	Léna, Pierre	1996_102622_102595.txt
5653	102622	1996	102597	[22]	Science made simple	Narlikar, Jayant V.	1996_102622_102597.txt
5654	102622	1996	102599	[22, 23, 24]	The Hands-on approach	Delacôte, Goéry	1996_102622_102599.txt
5655	102622	1996	102605	[24, 25, 26]	Schools at the crossroads	Bisaillon, Robert	1996_102622_102605.txt
5656	102622	1996	102606	[26]	The Prospects for teachers	Ratteree, Bill	1996_102622_102606.txt
5657	102622	1996	102612	[27, 28]	Distance education in the high-tech era	Yaari, Menahem|Sopova, Jasmina	1996_102622_102612.txt
5658	102622	1996	102614	[29, 30, 31]	Africa, a fresh start	Chung, Fay	1996_102622_102614.txt
5659	102622	1996	102615	[32, 33, 34, 35]	The Children of Confucius	Zhou Nanzhao	1996_102622_102615.txt
5660	102622	1996	102616	[36, 37]	Worldwide action for education		1996_102622_102616.txt
5661	102622	1996	102617	[38, 39]	1996: International Year for the Eradication of Poverty	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1996_102622_102617.txt
5662	102622	1996	102618	[40, 41, 42]	Talamanca - La Amistad, natural bond between two countries	Escobar González, Froilán	1996_102622_102618.txt
5663	102622	1996	102619	[43, 44, 45]	Chernobyl today	Bequette, France	1996_102622_102619.txt
5664	102622	1996	102620	[48, 49]	Jocelyne Béroard singer with the zouk group Kassav	Leymarie, Isabelle	1996_102622_102620.txt
5665	102622	1996	102621	[50]	The Rarest, most precious vital force	Curie, Marie	1996_102622_102621.txt
5666	102622	1996	380089	[5]	Appeal by the director-general of UNESCO for the continuation of the peace process in the Middle East	Mayor, Frederico	1996_102622_380089.txt
5667	102874	1996	102875	[4, 5, 6, 7]	Interview with Hervé Bazin	Leca, Martine	1996_102874_102875.txt
5668	102874	1996	102876	[10, 11, 12, 13]	Men of few words: interview with Christophe Wondji	Smadja, Myriam	1996_102874_102876.txt
5669	102874	1996	102878	[14, 15, 16]	Between two worlds	Smadja, Myriam	1996_102874_102878.txt
5670	102874	1996	102879	[17, 18]	The Last refuge	Benasayag, Miguel	1996_102874_102879.txt
5671	102874	1996	102889	[19, 20, 21]	The Height of silence	Ditmars, Hadani	1996_102874_102889.txt
5672	102874	1996	102890	[22, 23, 24]	A Mystic journey	Erguner, Kudsi	1996_102874_102890.txt
5673	102874	1996	102892	[25, 26, 27]	Music, time, eternity	Sombart, Elizabeth	1996_102874_102892.txt
5674	102874	1996	102893	[28, 29, 30]	Painting the void: interview with Kumi Sugai	Smadja, Myriam	1996_102874_102893.txt
5675	102874	1996	102894	[31]	A Moment of fulfilment	Louis-Combet, Claude	1996_102874_102894.txt
5676	102874	1996	102895	[32, 33, 34, 35, 36, 37]	An Inner experience	Castermane, Jacques	1996_102874_102895.txt
5677	102874	1996	102915	[38, 39]	The City, environment and culture	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1996_102874_102915.txt
5678	102874	1996	102916	[40, 41, 42]	The Rune-stones of Jelling	Boel, Jens	1996_102874_102916.txt
5679	102874	1996	102917	[43, 44, 45]	World tourism: where next?	Bequette, France	1996_102874_102917.txt
5680	102874	1996	102918	[48, 49]	Isabelle Leymarie talks to Marcel Khalifé	Leymarie, Isabelle	1996_102874_102918.txt
5681	102874	1996	102920	[50]	Looking at life with the eyes of a child	Matisse, Henri	1996_102874_102920.txt
5682	103084	1996	103072	[4, 5, 6, 7]	Interview with Ismail Serageldin	Serageldin, Ismail	1996_103084_103072.txt
5683	103084	1996	103073	[10, 11, 12, 13, 14]	The Roots of a long tradition	Fontana, Biancamaria	1996_103084_103073.txt
5684	103084	1996	103074	[15, 16, 17]	The Underside of globalization	Lewis, Flora	1996_103084_103074.txt
5685	103084	1996	103081	[18, 19, 20, 21]	Corruption and democracy	Della Porta, Donatella	1996_103084_103081.txt
5686	103084	1996	103082	[22, 23, 24]	A Hidden enemy	Germanangue-Debare, Marc	1996_103084_103082.txt
5687	103084	1996	103083	[25, 26, 27]	Easy come, easy go...	Andriambelomiadana, Rochel	1996_103084_103083.txt
5688	103084	1996	103090	[28, 29, 30]	Glasnost and after	Pliushch, Leonid	1996_103084_103090.txt
5689	103084	1996	103091	[31, 32, 33]	The Virus of power	Raúl Zaffaroni, Eugenio	1996_103084_103091.txt
5690	103084	1996	103092	[34, 35, 36, 37]	What can be done?	Klitgaard, Robert	1996_103084_103092.txt
5691	103084	1996	103095	[38, 39]	The Press for peace: 'We shall not let voices be silenced'	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1996_103084_103095.txt
5692	103084	1996	103096	[40, 41]	UNESCO past and present	Sopova, Jasmina	1996_103084_103096.txt
5693	103084	1996	103101	[42, 43, 44]	A Monastery in the mountains	Chiclet, Christophe	1996_103084_103101.txt
5694	103084	1996	103102	[45, 46, 47]	Waterworlds	Bequette, France	1996_103084_103102.txt
5695	103084	1996	103103	[47]	British Columbia's shrinking rainforest	Raincoast Conservation Society (Canada)	1996_103084_103103.txt
5696	103084	1996	103104	[49]	Isabelle Leymarie talks to Galina Gorchakova	Leymarie, Isabelle	1996_103084_103104.txt
5697	103084	1996	103107	[50]	Culture must be one of the foundations for world understanding	Einstein, Albert	1996_103084_103107.txt
5698	104412	1996	104367	[4, 5, 6]	Biodiversity is a guarantee of evolution: interview with Werner Arber	Arber, Werner	1996_104412_104367.txt
5699	104412	1996	104370	[8, 9]	The Darkness and light of exile	Elnadi, Bahgat|Rifaat, Adel	1996_104412_104370.txt
5700	104412	1996	104371	[10, 11, 12]	A Land of no return	Sayad, Abdelmalek	1996_104412_104371.txt
5701	104412	1996	104372	[13, 14, 15, 16]	The Coolies' odyssey	Torabully, Khaleel	1996_104412_104372.txt
5702	104412	1996	104381	[17, 18, 19]	A Journey of self-discovery	Nedelcovici, Bujor	1996_104412_104381.txt
5703	104412	1996	104398	[20, 21]	Travellers from a far country	Kadaré, Ismaïl	1996_104412_104398.txt
5704	104412	1996	104400	[22, 23]	The Roots of the banyan tree	Depestre, René	1996_104412_104400.txt
5705	104412	1996	104401	[24]	The Brain drain	García-Guadilla, Carmen	1996_104412_104401.txt
5706	104412	1996	104402	[25, 26, 27, 28]	Refugees: the rising tide	Brauman, Rony	1996_104412_104402.txt
5707	104412	1996	104403	[29, 30, 31, 32]	Restricted entry	Vianna, Pedro	1996_104412_104403.txt
5708	104412	1996	104404	[33]	The World's major refugee situations	Office of the United Nations High Commissioner for Refugees	1996_104412_104404.txt
5709	104412	1996	104405	[34, 35]	The Struggle for peace	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1996_104412_104405.txt
5710	104412	1996	104406	[36, 37, 38, 39]	The Medina of Fez: crafting a future for the past	Darles, Geneviève|Lagrange, Nicolas	1996_104412_104406.txt
5711	104412	1996	104407	[40, 41, 42]	Palawan, the Philippines' last frontier	Bequette, France	1996_104412_104407.txt
5712	104412	1996	104408	[44, 45, 46]	Who are we?	Schimmel, Géraldine	1996_104412_104408.txt
5713	104412	1996	104409	[47]	Culture first	Fabrizio, Claude	1996_104412_104409.txt
5714	104412	1996	104410	[48, 49]	Isabelle Leymarie talks to Juan Carlos Cáceres		1996_104412_104410.txt
5715	104412	1996	104411	[50]	A Tiny bubble in the silence of the infinite	Tagore, Rabindranath	1996_104412_104411.txt
5716	104497	1996	104415	[4, 5, 6, 7]	Our creative diversity	Pérez de Cuéllar, Javier	1996_104497_104415.txt
5717	104497	1996	104416	[8, 9]	What is development?	Elnadi, Bahgat|Rifaat, Adel	1996_104497_104416.txt
5718	104497	1996	104417	[10, 11, 12, 13]	A Matter of choice	Sen, Amartya Kumar	1996_104497_104417.txt
5719	104497	1996	104418	[14, 15]	Back to the drawing board	Arizpe, Lourdes	1996_104497_104418.txt
5720	104497	1996	104432	[16]	The Age of the migrant artist	Haerdter, Michael	1996_104497_104432.txt
5721	104497	1996	104434	[16, 17, 18, 19]	The Resurgence of religion: interview with John L. Esposito	Esposito, John L.	1996_104497_104434.txt
5722	104497	1996	104457	[20, 21, 22, 23]	A Recipe for dispossession: interview with Smitu Kothari	Kothari, Smitu	1996_104497_104457.txt
5723	104497	1996	104458	[24, 25, 26, 27, 28]	A Vicious circle	Heath, Terrence	1996_104497_104458.txt
5724	104497	1996	104459	[29, 30, 31]	Unequal partners	García Canclini, Néstor	1996_104497_104459.txt
5725	104497	1996	104460	[32, 33, 34, 35]	Culture in the city	Schuster, J. Mark	1996_104497_104460.txt
5726	104497	1996	104461	[38, 39]	Living in tomorrow's cities	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1996_104497_104461.txt
5727	104497	1996	104468	[40, 41, 42, 43]	The Last days of Chan Chán	Pita, Alfredo	1996_104497_104468.txt
5728	104497	1996	104469	[44, 45, 46]	Sonora, a living desert	Bequette, France	1996_104497_104469.txt
5729	104497	1996	104470	[48, 49]	Isabelle Leymarie talks to Doudou N'Diaye Rose	Doudou N'Diaye Rose	1996_104497_104470.txt
5730	104902	1996	104852	[4, 5, 6, 7]	Art tells the story of our time on earth	Télémaque, Hervé	1996_104902_104852.txt
5731	104902	1996	104854	[8, 9]	The Marketplace: past and present	Elnadi, Bahgat|Rifaat, Adel	1996_104902_104854.txt
5732	104902	1996	104861	[10, 11, 12, 13]	The Birth of homo economicus	Caillé, Alain	1996_104902_104861.txt
5733	104902	1996	104863	[14, 15, 16]	Tlatelolco, shop window of the Aztec empire	Yoma Medina, María Rebeca|Martos López, Luís Alberto	1996_104902_104863.txt
5734	104902	1996	104864	[17, 18]	The Merchants of Venice	Calabi, Donatella	1996_104902_104864.txt
5735	104902	1996	104872	[19, 20, 21]	Open market or closed shop?	Garcia-Parpet, Marie France	1996_104902_104872.txt
5736	104902	1996	104874	[22, 23]	A Tradition of cross-border trade	Servais Afouda, Alix	1996_104902_104874.txt
5737	104902	1996	104876	[24, 25]	Friday in Carpentras	De la Pradelle, Michèle	1996_104902_104876.txt
5738	104902	1996	104877	[26, 27, 28]	A Puzzling transition	Levada, Yuri	1996_104902_104877.txt
5739	104902	1996	104878	[29, 30, 31, 32]	Company capitalism	Okumura, Hiroshi	1996_104902_104878.txt
5740	104902	1996	104879	[33, 34, 35]	Market globalization	Baud, Marie France	1996_104902_104879.txt
5741	104902	1996	104881	[36]	The Rise of the stock market	Vaillant, Emmanuel	1996_104902_104881.txt
5742	104902	1996	104895	[38, 39]	Poetry, an education in freedom	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1996_104902_104895.txt
5743	104902	1996	104896	[40, 41, 42]	Hawaii Volcanoes National Park	Bequette, France	1996_104902_104896.txt
5744	104902	1996	104897	[44, 45, 46]	Baroque churches of the Philippines	Fabella Villalón, Augusto	1996_104902_104897.txt
5745	104902	1996	104898	[47]	The Hidden voice of Federico Mompou	Leymarie, Isabelle	1996_104902_104898.txt
5746	104902	1996	104899	[48, 49]	Jean Piaget, a foundational thinker	Schumaker, Richard	1996_104902_104899.txt
5747	104902	1996	104900	[49, 50]	The Psychology of marbles	Piaget, Jean	1996_104902_104900.txt
5748	104975	1996	104917	[6, 7, 8]	Swimming against the tide	Manzini, Ezio	1996_104975_104917.txt
5749	104975	1996	104918	[10, 11, 12, 13]	A Moment of grace	Huyler, Stephen P.	1996_104975_104918.txt
5750	104975	1996	104941	[14, 15]	Africa's women muralists		1996_104975_104941.txt
5751	104975	1996	104942	[15]	Navajo paintings in sand		1996_104975_104942.txt
5752	104975	1996	104943	[16, 17]	Dancing with masks	Stott, Margaret A.	1996_104975_104943.txt
5753	104975	1996	104944	[18]	A Bridge to the creative past	Taylor, Luke	1996_104975_104944.txt
5754	104975	1996	104945	[19, 20, 21]	Cosmetics and culture	Baeke, Viviane	1996_104975_104945.txt
5755	104975	1996	104947	[22, 23, 24, 25]	Art's back-to-the-land movement	Tiberghien, Gilles A.	1996_104975_104947.txt
5756	104975	1996	104949	[28, 29]	Working notes	Nils-Udo	1996_104975_104949.txt
5757	104975	1996	104950	[30, 31, 32, 33]	Installation art	Archer, Michael	1996_104975_104950.txt
5758	104975	1996	104954	[35]	Apocalypse now: a self-destroying Tinguely machine	Conil Lacoste, Michel	1996_104975_104954.txt
5759	104975	1996	104956	[36, 37]	From image to environment	Rötzer, Florian	1996_104975_104956.txt
5760	104975	1996	104962	[38, 39]	Higher education and new technologies	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1996_104975_104962.txt
5761	104975	1996	104963	[40, 41, 42]	Lake Fertö: shallow waters steeped in wildlife	Bequette, France	1996_104975_104963.txt
5762	104975	1996	104967	[44, 45, 46]	Taï National Park	Bena Djangrang, Nimrod	1996_104975_104967.txt
5763	104975	1996	104972	[47]	Bohdan Khmelnytsky	Isaievych, Iaroslav	1996_104975_104972.txt
5764	104975	1996	104973	[48, 49]	Isabelle Leymarie talks to Bernard Maury	Leymarie, Isabelle|Maury, Bernard	1996_104975_104973.txt
5765	104975	1996	104974	[50]	Hungary's appointment with Europe	Deme, Peter	1996_104975_104974.txt
5766	105001	1997	104976	[4, 5, 6, 7]	Peace education is only meaningful if it leads to action	Galtung, Johan	1997_105001_104976.txt
5767	105001	1997	104977	[10, 11]	Reaching the unreached	Rahman, Sayeeda	1997_105001_104977.txt
5768	105001	1997	104980	[12, 13, 14, 15]	A New weapon in the war on poverty	Garson, José	1997_105001_104980.txt
5769	105001	1997	104982	[16, 17]	Three golden rules	Otero, María	1997_105001_104982.txt
5770	105001	1997	104983	[18, 19, 20]	Where credit is due	Christen, Robert Peck	1997_105001_104983.txt
5771	105001	1997	104984	[20, 21, 22, 23]	A Bank for the poor	Yunus, Muhammad	1997_105001_104984.txt
5772	105001	1997	104986	[24, 25, 26, 27]	Microfinance in Indonesia	Robinson, Marguerite S.	1997_105001_104986.txt
5773	105001	1997	104987	[28, 29]	Latin America: ACCION speaks louder than words	Otero, María	1997_105001_104987.txt
5774	105001	1997	104988	[30, 31]	Enterprise in Africa	Mutua, Kimanthi	1997_105001_104988.txt
5775	105001	1997	104989	[32, 33, 34, 35, 36]	Village banking: a report from 5 countries	Scofield, Rupert	1997_105001_104989.txt
5776	105001	1997	104990	[36, 37, 38]	Three microcredit schemes in Europe	Nowak, Maria	1997_105001_104990.txt
5777	105001	1997	104992	[39]	What is poverty?		1997_105001_104992.txt
5778	105001	1997	104995	[40, 41]	Education, the seedbed of the future	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1997_105001_104995.txt
5779	105001	1997	104997	[42, 43, 44]	People and plants	Bequette, France	1997_105001_104997.txt
5780	105001	1997	104999	[46, 47, 48]	Colonia del Sacramento remembers its turbulent past	Bailby, Edouard	1997_105001_104999.txt
5781	105001	1997	105000	[48, 49, 50]	Isabelle Leymarie talks to David Sanchez	Leymarie, Isabelle|Sanchez, David	1997_105001_105000.txt
5782	105101	1997	105084	[4, 5, 6, 7, 8, 9]	The Arab forebears of the European Renaissance	Libera, Alain de	1997_105101_105084.txt
5783	105101	1997	105085	[12, 13, 14, 15]	On the crest of the waves	Bourges, Hervé	1997_105101_105085.txt
5784	105101	1997	105086	[16, 17, 18, 19, 20, 21]	The First half century, 1895-1945: milestones in radio	Blin, Bernard	1997_105101_105086.txt
5785	105101	1997	105089	[22, 23, 24, 25, 26, 27]	The Second half century, 1945-1995: a continuing struggle for access to the airwaves	Price, Gareth	1997_105101_105089.txt
5786	105101	1997	105090	[27]	A Public service	Ebbesen, Knud	1997_105101_105090.txt
5787	105101	1997	105091	[28, 29, 30, 31]	From short wave to satellite	Gallon, Ray|Seligsohn, Diane	1997_105101_105091.txt
5788	105101	1997	105092	[32, 33, 34]	By the people, for the people	Arnaldo, Carlos A.	1997_105101_105092.txt
5789	105101	1997	105093	[34, 35]	Villages find their voice	Jayaweera, Wijayananda|Tabing, Louie	1997_105101_105093.txt
5790	105101	1997	105095	[36, 37, 38]	All Power to the microphone	Oganessian, Armen	1997_105101_105095.txt
5791	105101	1997	105097	[39]	UNESCO on the air		1997_105101_105097.txt
5792	105101	1997	105098	[40, 41]	Energy for all	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1997_105101_105098.txt
5793	105101	1997	105099	[42, 43, 44, 45]	Mr. Jefferson's dream house	Leary, Francis	1997_105101_105099.txt
5794	105101	1997	105100	[46, 47, 48]	Earthwatching satellites	Bequette, France	1997_105101_105100.txt
5795	105695	1997	105694	[4, 5, 6, 7]	Between asylum and exile	Sopova, Jasmina	1997_105695_105694.txt
5796	105695	1997	105710	[14, 15, 16, 17, 18]	New York blues	Charyn, Jerome	1997_105695_105710.txt
5797	105695	1997	105713	[19, 20, 21, 22]	Bombay: a one and many	Jagga, Lajpat Rai	1997_105695_105713.txt
5798	105695	1997	105714	[23, 24, 25, 26, 27]	Marseilles: port of call and recall	Temime, Emile	1997_105695_105714.txt
5799	105695	1997	105715	[28, 29, 30, 31]	La Paz, a tale of two cities	Pachero, Luz	1997_105695_105715.txt
5800	105695	1997	105718	[32, 33, 34, 35]	Vancouver or the spirit of place	Ditmars, Hadani	1997_105695_105718.txt
5801	105695	1997	105719	[36]	The Spirit of diversity	Barrak, Anissa	1997_105695_105719.txt
5802	105695	1997	105720	[38, 39]	Science and society	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1997_105695_105720.txt
5803	105695	1997	105722	[40, 41, 42, 43]	Notre-Dame d'Amiens: Bible in stone	Romane, Cécile	1997_105695_105722.txt
5804	105695	1997	105723	[44, 45, 46]	Large dams	Bequette, France	1997_105695_105723.txt
5805	105695	1997	105725	[48]	The World is a sanctuary	Skolimowski, Henryk	1997_105695_105725.txt
5806	105695	1997	105728	[49]	Rediscovering Lili Boulanger	Leymarie, Isabelle	1997_105695_105728.txt
5807	105695	1997	184079	[10, 11, 12, 13]	Tangier: myths and memories	Ben Jelloun, Tahar	1997_105695_184079.txt
5808	105951	1997	105929	[4, 5, 6, 7]	Words, timely and timeless	Rosi, Mauro	1997_105951_105929.txt
5809	105951	1997	105935	[10, 11, 12, 13, 14]	Face values	Le Breton, David	1997_105951_105935.txt
5810	105951	1997	105936	[15, 16, 17, 18, 19, 20]	An Invisible river	Nagamoto, Shigenori	1997_105951_105936.txt
5811	105951	1997	105937	[21, 22, 23, 24]	The Body and the book	Biale, David	1997_105951_105937.txt
5812	105951	1997	105939	[25, 26, 27]	A Language of its own	Bekombo-Priso, Manga	1997_105951_105939.txt
5813	105951	1997	105940	[28, 29, 30, 31]	From selfhood to salvation	Maitra, Romain	1997_105951_105940.txt
5814	105951	1997	105946	[32, 33, 34]	The Garden of delights	Meddeb, Abdelwahab	1997_105951_105946.txt
5815	105951	1997	105947	[38, 39]	Science and society, 2	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1997_105951_105947.txt
5816	105951	1997	105948	[40, 41, 42, 43]	Te Wahipounamu: New Zealand's pristine wilderness	Johnson, Ann Marie	1997_105951_105948.txt
5817	105951	1997	105949	[44, 45, 46]	Gardens: a cultural flowering	Bequette, France	1997_105951_105949.txt
5818	105951	1997	105950	[48, 49]	Isabelle Leymarie talks to Rido Bayonne	Leymarie, Isabelle	1997_105951_105950.txt
5819	105969	1997	105954	[4, 5, 6, 7]	The Liberating power of words	Thebia Melsan, Annick	1997_105969_105954.txt
5820	105969	1997	105955	[10, 11, 12, 13, 14, 15]	Reading the landscape	Bergeret, Yves	1997_105969_105955.txt
5821	105969	1997	105957	[16, 17, 18, 19]	Thresholds of divinity	Ninomiya, Masayuki	1997_105969_105957.txt
5822	105969	1997	105959	[20, 21, 22, 23]	Sicilian flights	Patricola, Jean François	1997_105969_105959.txt
